sentence_id,sent,anno
81,"Bệnh_viện Quốc_tế City đã nhanh_chóng ứng_phó và tiếp_cận kịp_thời bằng việc thiết_lập quy_trình khám sàng_lọc cho bệnh_nhân , nhân_viên và khách_hàng ngay khi bước vào bệnh_viện ( đo thân_nhiệt , hỏi_thăm tình_hình sức_khoẻ của bệnh_nhân , kiểm_tra triệu_chứng sốt , ho , sổ_mũi , kiểm_tra hành_trình đi chuyển của bệnh_nhân có đi từ vùng dịch về hay không ... ) .",B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE O O O O O O O O O O O O O O O O O O
82,""" Bệnh_nhân 793 "" là một trong gia_đình có 5 người nhiễm .",O O B-PATIENT_ID O O O O O O O O O O
83,"Ông Võ_Thiên_Sinh cho biết , toàn_bộ số cán_bộ , công_chức của phường Hoà_An phải đi cách_ly , do quá_trình làm_việc thời_gian qua tiếp_xúc gần với "" bệnh_nhân 897 "" .",O O O O O O O O O O O B-LOCATION I-LOCATION O O O O O O O O O O O O O O B-PATIENT_ID O O
84,"Nhưng chọn ở lại Đà_Nẵng , cậu công_nhân Cơ tu phải đối_mặt với dịch_bệnh và nỗi sợ khi các ca nhiễm tăng lên từng ngày .",O O O O B-LOCATION O O O O O O O O O O O O O O O O O O O O O
85,"Bốn ca TP HCM gồm "" bệnh_nhân 207 "" , 151 , 224 , 92 đang được theo_dõi tại bệnh_viện , không triệu_chứng bệnh .",O O B-ORGANIZATION I-ORGANIZATION O O O B-PATIENT_ID O O B-PATIENT_ID O B-PATIENT_ID O B-PATIENT_ID O O O O O O O O O O
86,"Ngày 18 - 5 , kết_quả chụp phổi cho thấy phổi bệnh_nhân bắt_đầu hồi_phục 20 - 30% , ngày 22 - 5 bệnh_nhân được chuyển sang Bệnh_viện Chợ_Rẫy .",O B-DATE I-DATE I-DATE O O O O O O O O O O O O O O O B-DATE I-DATE I-DATE O O O O B-LOCATION I-LOCATION O
87,Bệnh_nhân nhiễm COVID - 19 thứ 21 đã tiếp_xúc ít_nhất 96 người TTO - Chủ_tịch UBND TP Hà_Nội Nguyễn_Đức_Chung cho biết đã làm rõ được nguồn_gốc lây_nhiễm bệnh COVID - 19 đối_với 4 ca dương_tính ở Hà_Nội và cho_hay ca bệnh thứ 21 đã tiếp_xúc với 96 người .,O O O O O O B-PATIENT_ID O O O O O O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O O O O B-LOCATION O O O O O B-PATIENT_ID O O O O O O
88,"Nhân_viên này có tiền_sử đi du_lịch qua Hàn_Quốc 2 tuần trước , tiếp_xúc với một_số người có triệu_chứng tương_tự và những người này sau đó được chẩn_đoán dương_tính nCoV .",O O O O O O O B-LOCATION O O O O O O O O O O O O O O O O O O O O O O
89,"Bệnh_nhân thứ 58 ( nữ , 26 tuổi , ở phố Yên_Thế , quận Ba_Đình , Hà_Nội ) là du_học_sinh vừa từ Pháp về hôm 15 - 3 .",O O B-PATIENT_ID O B-GENDER O B-AGE O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION O O B-JOB O O B-LOCATION O O B-DATE I-DATE I-DATE O
90,Lấy mẫu xét_nghiệm tại khu dân_cư có 3 ca lây_nhiễm trong cộng_đồng Đà_Nẵng .,O O O O O O O O O O O O B-LOCATION O
91,"Ngày 13 - 3 , bệnh_nhân được chuyển cách_ly tập_trung tại quận 10 , lấy mẫu xét_nghiệm và chưa có triệu_chứng .",O B-DATE I-DATE I-DATE O O O O O O O B-LOCATION I-LOCATION O O O O O O O O O
92,"Trước đó , bệnh_nhân 278 cách_ly và điều_trị tại Bệnh_viện Đa_khoa tỉnh Bạc_Liêu được 7 ngày .",O O O O B-PATIENT_ID O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O
93,Mẫu bệnh_phẩm lấy ngày 9/4 xét_nghiệm kết_quả dương_tính .,O O O O B-DATE O O O O
94,"Hiện đã ghi_nhận có bệnh_nhân tại Đà_Nẵng , Quảng_Nam , Quảng_Ngãi , Đắk_Lắk , Hà_Nội , TP.HCM.",O O O O O O B-LOCATION O B-LOCATION O B-LOCATION O B-LOCATION O B-LOCATION O B-LOCATION
95,"Bệnh_nhân hiện đã hết nCoV , điều_trị tiếp tại Bệnh_viện Chợ_Rẫy .",O O O O O O O O O B-LOCATION I-LOCATION O
96,Một đoạn phố Trúc_Bạch đã trở_thành khu_vực cách_ly trong đêm 6 - 3 sau khi Việt_Nam xác_nhận bệnh_nhân COVID - 19 thứ 17 .,O O B-LOCATION I-LOCATION O O O O O O B-DATE I-DATE I-DATE O O B-LOCATION O O O O O O B-PATIENT_ID O
97,"Ngày 6/3 , Nguyễn được kết_luận dương_tính nCoV .",O B-DATE O B-NAME O O O O O
98,"Phó Giám_đốc Sở Y_tế TP HCM Tăng_Chí_Thượng , chiều 29/7 cho biết bệnh_nhân nam , 57 tuổi , quốc_tịch Mỹ , võ_sư , và vợ , "" bệnh_nhân 450 "" , 46 tuổi , đang điều_trị tại Bệnh_viện Bệnh Nhiệt_đới .",O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O B-DATE O O O B-GENDER O B-AGE O O O O O B-JOB O O O O O O B-PATIENT_ID O O B-AGE O O O O O B-LOCATION I-LOCATION I-LOCATION O
99,"5 người tiếp_xúc gần ( F 1 ) gồm bố_mẹ , vợ_chồng chị ruột và cháu gái của nữ bệnh_nhân , đã có kết_quả xét_nghiệm âm_tính .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
100,"Khi về đến Phan_Thiết , bà còn đi đến nhiều nơi ăn_uống .",O O O B-LOCATION O O O O O O O O O
101,Bệnh_nhân là hành_khách trên chuyến bay từ Anh về Nội_Bài lúc 5h30 sáng 9 - 3 .,O O O O O O O B-LOCATION O B-LOCATION O O O B-DATE I-DATE I-DATE O
102,"Đây là khu nhà mà ca bệnh 832 , 904 từng nằm điều_trị , các ca bệnh 750 , 833 cũng đã từng đến .",O O O O O O O B-PATIENT_ID O B-PATIENT_ID O O O O O O O B-PATIENT_ID O B-PATIENT_ID O O O O O
103,"Người này được xét_nghiệm vào ngày 14 , 17 , 23 , 26/3 kết_quả dương_tính , mẫu bệnh_phẩm lấy ngày 28/3 , kết_quả âm_tính .",O O O O O O B-DATE O B-DATE O B-DATE O B-DATE O O O O O O O B-DATE O O O O
104,"Còn bệnh_nhân 568 từ Đà_Nẵng về TP. HCM trên chuyến bay VJ647 ngày 22 - 7 , số ghế 32F , sau đó đi về nhà bằng xe_máy .",O O B-PATIENT_ID O B-LOCATION O B-LOCATION I-LOCATION O O O B-TRANSPORTATION O B-DATE I-DATE I-DATE O O O O O O O O O O O O O
105,"Ngày 5/3 , hai vợ_chồng người Anh di_chuyển ra Hải_Phòng , lên tàu tham_quan đảo Cát_Bà .",O B-DATE O O O O O O O B-LOCATION O O O O B-LOCATION I-LOCATION O
106,"Đến 22h cùng ngày , do bệnh_lý nền trở nặng , gia_đình bệnh_nhân xin được về nhà , đến 23h55 thì bệnh_nhân tử_vong tại nhà .",O O O O O O O O O O O O O O O O O O O O O O O O O O
107,"Hiện , sức_khoẻ bệnh_nhân ổn_định , tỉnh_táo , tiếp_xúc tốt , không ho , không đau họng , không khó thở .",O O O O O O O O O O O O O O O O O O O O O O
108,"Tuy_nhiên , đây là trường_hợp đặc_biệt do bệnh_nhân đã có 4 kết_quả xét_nghiệm âm_tính , đủ điều_kiện công_bố khỏi bệnh , nhưng ngay sau khi có kết_quả âm_tính thứ 4 , bệnh_nhân tử_vong .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
109,Gồm 1 bệnh_nhân tại khoa_nội - thần_kinh - huyết_học Bệnh_viện Đà_Nẵng ; 2 bệnh_nhân là người tiếp_xúc gần bệnh_nhân 555 ( bệnh_nhân tại khoa_ngoại - thần_kinh Bệnh_viện Đà_Nẵng ) .,O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O O O O O B-PATIENT_ID O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O O
110,"Ngày 17/1 ông bố bị sốt , ba ngày sau đến lượt con trai sốt .",O B-DATE O O O O O O O O O O O O O O
111,"Ban Chỉ_đạo phòng_chống dịch Covid - 19 thị_xã Điện_Bàn cũng phát thông_tin tìm những công_nhân làm_việc tại phân_xưởng B , Công_ty giày Rieker Khu công_nghiệp Điện_Nam - Điện_Ngọc từ ngày 17 đến 28/7 , thời_điểm có_mặt "" bệnh_nhân 614 "" .",B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O O B-DATE O B-DATE O O O O O B-PATIENT_ID O O
112,"5 ca khác được công_bố chiều nay , từ bệnh_nhân thứ 95 đến 99 .",O O O O O O O O O O O B-PATIENT_ID O B-PATIENT_ID O
113,"- "" bệnh_nhân 168 "" , 169 - chưa rõ nguồn lây , nhận_định có khả_năng lây trong nhóm người_nhà chăm_sóc bệnh_nhân , nguồn lây_nhiễm từ bên ngoài vào bệnh_viện .",O O O B-PATIENT_ID O O B-PATIENT_ID O O O O O O O O O O O O O O O O O O O O O O O O
114,"Ngày 28 - 7 ông có kết_quả dương_tính với virus corona và được chuyển đến khoa y_học nhiệt_đới Bệnh_viện Đà_Nẵng cùng ngày với tình_trạng khó thở , đặt nội khí_quản và thở máy .",O B-DATE I-DATE I-DATE O O O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O O O O O O
115,"Bệnh_nhân 612 ( phường An_Hải_Tây , quận Sơn_Trà , Đà_Nẵng ) : Tiếp_xúc gần với mẹ là Đ.T.X.L ( bệnh_nhân 480 ) .",O B-PATIENT_ID O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION O O O O O O O B-NAME O O B-PATIENT_ID O O
116,Hai bệnh_nhân được chuyển đến Bệnh_viện Đa_khoa Trung_ương Quảng_Nam tiếp_tục điều_trị .,O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O
117,"Từ hôm_nay tới ngày 29 - 3 , Bộ Y_tế đã giao nhiều đơn_vị phối_hợp để lấy mẫu xét_nghiệm toàn_bộ nhân_viên y_tế , người_bệnh , người_nhà bệnh_nhân , các tỉnh_thành cũng lập danh_sách những người đã đến khám bệnh tại Bệnh_viện Bạch_Mai từ ngày 10 - 3 đến nay để xét_nghiệm .",O O O O B-DATE I-DATE I-DATE O B-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOCATION I-LOCATION O O B-DATE I-DATE I-DATE O O O O O
118,Ổ dịch thôn Khay liên_quan đến ca mắc COVID - 19 mới của Hải_Dương - bệnh_nhân 1045 .,O O B-LOCATION I-LOCATION O O O O O O O O O B-LOCATION O O B-PATIENT_ID O
119,"Ngày 28/8 , người này từ Ấn_Độ về sân_bay Nội_Bài trên chuyến bay 6E8679 , được cách_ly ngay sau nhập_cảnh , lấy mẫu xét_nghiệm tại Phú_Thọ , kết_quả nghi_ngờ , cách_ly tại Bệnh_viện Bệnh Nhiệt_đới Trung_ương cơ_sở 2 .",O B-DATE O O O O B-LOCATION O B-LOCATION I-LOCATION O O O B-TRANSPORTATION O O O O O O O O O O O B-LOCATION O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O
120,"Lịch_trình của nam_sinh từ ngày 21 đến 23/7 giống "" bệnh_nhân 601 "" .",O O O O O B-DATE O B-DATE O O O B-PATIENT_ID O O
121,"Từ ngày 18 - 3 đến ngày 24 - 3 , bà có tiếp_xúc gần với bệnh_nhân 163 tại bếp ăn Công_ty Xăng_dầu Khu_vực I.",O O B-DATE I-DATE I-DATE O O B-DATE I-DATE I-DATE O O O O O O O B-PATIENT_ID O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION
122,"Ngày 20/7 , ông nhập_viện tiếp .",O B-DATE O O O O O
123,"Chiều 25/7 , bệnh_nhân được xét_nghiệm dịch hầu họng và ngày hôm sau làm xét_nghiệm máu , kết_quả dương_tính với Covid - 19 .",O B-DATE O O O O O O O O O O O O O O O O O O O O O O
124,"Ca bệnh 440 ( bệnh_nhân 440 ) : nữ , 41 tuổi , là người_nhà chăm bệnh_nhân tại Bệnh_viện Đà_Nẵng .",O O B-PATIENT_ID O O B-PATIENT_ID O O B-GENDER O B-AGE O O O O O O O B-LOCATION I-LOCATION O
125,"Đến nay Việt_Nam ghi_nhận 5 trường_hợp dương_tính lại , ngoài_ra còn "" bệnh_nhân 22 "" dương_tính lại ngay trước khi về Anh , khi ở Anh xét_nghiệm lại âm_tính .",O O B-LOCATION O O O O O O O O O O B-PATIENT_ID O O O O O O O B-LOCATION O O O B-LOCATION O O O O
126,Các trường_hợp tiếp_xúc với bệnh_nhân thứ 45 tại công_ty ( F 1 ) cũng đã được lập danh_sách và áp_dụng các biện_pháp phòng_dịch .,O O O O O O B-PATIENT_ID O O O O O O O O O O O O O O O O O
127,"Ngày 10 - 4 là 48 giờ sau lần lấy mẫu liền kề ( xét_nghiệm của bệnh_nhân 50 âm_tính vào lần lấy mẫu liền kề này ) , Quảng_Ninh tiếp_tục lấy mẫu xét_nghiệm lại cho bệnh_nhân 50 và 149 .",O B-DATE I-DATE I-DATE O O O O O O O O O O O O O B-PATIENT_ID O O O O O O O O O O B-LOCATION O O O O O O O B-PATIENT_ID O B-PATIENT_ID O
128,"Như_vậy , đến thời_điểm này , nước ta đã có 949 trong tổng_số 1.068 bệnh_nhân mắc COVID - 19 được công_bố khỏi bệnh , 35 ca tử_vong .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
129,"Trong đó , 4 ca dương_tính sống trong một gia_đình ( trước đó gia_đình này đã có 3 người nhiễm_bệnh ) .",O O O O O O O O O O O O O O O O O O O O O O
130,"Ngày 28/7 , bệnh_nhân đến trung_tâm y_tế huyện Quế_Sơn khám , chụp phim điều_trị ngoại_trú .",O B-DATE O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O O O O
131,"Ông Khuê cho biết hiện đã phát_hiện những ca nhiễm trong cộng_đồng và trong bệnh_viện tại Đà_Nẵng , trong đó có cả bệnh_nhân và nhân_viên y_tế .",O O O O O O O O O O O O O O O O B-LOCATION O O O O O O O O O O
132,"Đây là trường_hợp mắc mới tại cộng_đồng , 72 tuổi , có địa_chỉ tại xã Thống_Nhất , huyện Gia_Lộc , Hải_Dương .",O O O O O O O O O O O O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION O
133,""" Bệnh_nhân 68 "" là ca dương_tính thứ 4 tại TP Đà_Nẵng .",O O B-PATIENT_ID O O O O O O O B-LOCATION I-LOCATION O
134,"Trước đó , Bộ Y_tế đã công_bố bệnh_nhân thứ 30 nhiễm COVID - 19 là một nữ du_khách người Anh đang lưu_trú tại Huế .",O O O B-ORGANIZATION I-ORGANIZATION O O O O B-PATIENT_ID O O O O O O B-GENDER O O O O O O B-LOCATION O
135,"Anh là giáo_viên ngoại_ngữ , tiếp_xúc gần với "" bệnh_nhân 91 "" là phi_công Vietnam_Airlines , cùng nhau đến một_số quán ăn , nơi vui_chơi , trong đó có quán bar Buddha .",O O O O O O O O O O B-PATIENT_ID O O B-JOB B-ORGANIZATION O O O O O O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION O
136,"Bệnh_nhân này thường_trú ở đường Khánh_An 1 , phường Hoà_Khánh_Bắc , quận Liên_Chiểu đã 3 lần xét_nghiệm dương_tính nCoV .",O O O O B-LOCATION I-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O O O O O O
137,"Hiện cả hai bệnh_nhân được cách_ly , điều_trị tại Phòng_khám đa_khoa khu_vực Cầu Yên , huyện Hoa_Lư , tỉnh Ninh_Bình .",O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O
138,""" Bệnh_nhân 1017 "" , 68 tuổi , được Bộ Y_tế công_bố chiều 24/8 từng có biểu_hiện ho , sốt nhẹ từ ngày 17/8 nhưng tự uống thuốc ở nhà .",O O B-PATIENT_ID O O B-AGE O O O B-ORGANIZATION I-ORGANIZATION O O B-DATE O O O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O B-DATE O O O O O O O
139,"Ngoài_ra còn có bệnh_nhân 25 ( người Mexico ) 3 kết_quả âm_tính , bệnh_nhân 21 ( N.Q.T . ) có 3 kết_quả âm_tính , bệnh_nhân 74 tuổi người Anh 4 lần kết_quả âm_tính ...",O O O O B-PATIENT_ID O O O O O O O O O B-PATIENT_ID O B-NAME I-NAME O O O O O O O O O O O O O O O O
140,"Bệnh_viện cũng phát_hiện thêm 3 trường_hợp dương_tính với nCoV là các ca bệnh 161 , 162 và 163 .",O O O O O O O O O O O O O B-PATIENT_ID O B-PATIENT_ID O B-PATIENT_ID O
141,"Sau khi nhập_cảnh , bệnh_nhân được đưa đến khu cách_ly tập_trung của tỉnh Thanh_Hoá .",O O O O O O O O O O O O B-LOCATION I-LOCATION O
142,"Chiều 5/8 , sau thời_gian cách_ly tại khách_sạn và hai lần có kết_quả xét_nghiệm âm_tính với nCoV , nhìn qua cánh cửa cách_ly , nữ điều_dưỡng "" cảm_thấy căng_thẳng và áp_lực "" trong lần đầu đi chăm bệnh_nhân nCoV .",O B-DATE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
143,"Những triệu_chứng bệnh phổ_biến nhất ở người_bệnh bị COVID - 19 gồm sốt , ho , sổ_mũi , đau họng , khó thở .",O O O O O O O O O O O O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O
144,"Hôm sau mẫu bệnh_phẩm được gửi sang Viện Vệ_sinh Dịch_tễ Trung_ương , hôm_nay cho kết_quả nhiễm nCoV .",O O O O O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O
145,"Chiều 16/8 , Trung_tâm Y_tế huyện Hoà_Vang công_bố khỏi Covid - 19 7 bệnh_nhân , trong đó một nữ nhân_viên y_tế ở Bệnh_viện Đà_Nẵng .",O B-DATE O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O B-LOCATION I-LOCATION O
146,"Trước đó sáng 16 - 4 , Ban chỉ_đạo quốc_gia phòng_chống dịch COVID - 19 thông_báo ghi_nhận bệnh_nhân COVID - 19 thứ 268 là cô gái người Mông , 16 tuổi , trú tại một thôn hẻo_lánh gần biên_giới giáp Trung_Quốc của huyện Đồng_Văn , tỉnh Hà_Giang .",O O O B-DATE I-DATE I-DATE O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O B-PATIENT_ID O O B-GENDER O O O B-AGE O O O O O O O O O O B-LOCATION O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O
147,"Còn "" bệnh_nhân 686 "" khi đến thăm anh_trai tại bệnh_viện đã tiếp_xúc với cháu là "" bệnh_nhân 510 "" ( 57 tuổi , trú TP. HCM ) .",O O O B-PATIENT_ID O O O O O O O O O O O O O O B-PATIENT_ID O O B-AGE O O O B-LOCATION I-LOCATION O O
148,"Đà_Nẵng "" Bệnh_nhân 35 "" tươi_cười vẫy tay chào khi ra viện sáng 27/3 , còn hai bệnh_nhân người Anh tránh tiếp_xúc .",B-LOCATION O O B-PATIENT_ID O O O O O O O O O B-DATE O O O O O O O O O
149,Nga ghi_nhận 495 ca nhiễm nCoV và một người chết tại Bệnh_viện Bệnh truyền_nhiễm Moskva số hai .,O O O O O O O O O O O O O O O O O O
150,"Bà cách_ly tập_trung tại Trường Quân_sự Quân_khu 7 , TP HCM , xét_nghiệm lần một âm_tính , sức_khoẻ ổn_định .",O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O O O O O O O O
151,"* Chúng_tôi ở TP. HCM có đến Đà_Nẵng ngày 24 - 7 , đang tự cách_ly tại nhà .",O O O B-LOCATION I-LOCATION O O B-LOCATION O B-DATE I-DATE I-DATE O O O O O O O
152,"Ngày 28/3 , ông được đưa vào Bệnh_viện Bệnh nhiệt_đới Trung_ương điều_trị và cùng ngày có kết_quả xét_nghiệm âm_tính lần đầu , âm_tính lần hai ngày 31/3 .",O B-DATE O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O O O O O O O O O O O O B-DATE O
153,"Đến ngày 21 - 4 , bệnh_nhân có kết_quả xét_nghiệm dương_tính lại sau 5 lần âm_tính liên_tiếp , đến ngày 24 và 27 - 4 cũng đều có xét_nghiệm dương_tính .",O O B-DATE I-DATE I-DATE O O O O O O O O O O O O O O O B-DATE O B-DATE I-DATE I-DATE O O O O O O
154,"Trong đó bệnh_nhân 20 và 161 đang được điều_trị tại Bệnh_viện Bệnh nhiệt_đới trung_ương cơ_sở 2 , bệnh_nhân 91 điều_trị tại Bệnh_viện Bệnh nhiệt_đới TP.HCM.",O O O B-PATIENT_ID O B-PATIENT_ID O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O O B-PATIENT_ID O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION
155,Bà nhập_viện ở Bệnh_viện Trung_ương Tam_Hiệp tại Trùng_Khánh hôm 27/1 khi bị ngã và có kết_quả dương_tính với nCoV .,O O O B-LOCATION I-LOCATION I-LOCATION O B-LOCATION O B-DATE O O O O O O O O O O
